user,item,rating,cosine,jaccard,pearson,pip,mpip
291,273,3,4.0,3.0,4.0,4.0,4.0
207,133,4,0.0,4.0,4.0,3.0,4.0
318,140,4,0.0,4.0,4.0,4.0,4.0
554,845,3,4.0,3.0,4.0,4.0,3.0
537,486,3,3.0,4.0,3.0,3.0,4.0
85,87,4,0.0,3.0,3.0,3.0,3.0
712,142,4,0.0,4.0,4.0,4.0,4.0
483,101,2,3.0,3.0,3.0,3.0,2.0
943,421,2,1.0,1.0,1.0,1.0,3.0
409,995,4,0.0,3.0,4.0,3.0,3.0
798,258,4,3.0,3.0,3.0,3.0,4.0
498,32,4,3.0,3.0,3.0,3.0,4.0
503,234,5,4.0,3.0,4.0,3.0,4.0
181,1162,1,1.0,4.0,1.0,1.0,1.0
178,1004,4,4.0,4.0,4.0,3.0,4.0
913,209,2,0.0,4.0,4.0,4.0,4.0
84,121,4,4.0,3.0,3.0,3.0,4.0
308,632,3,0.0,4.0,4.0,4.0,4.0
551,66,2,3.0,3.0,4.0,3.0,4.0
889,475,4,4.0,3.0,3.0,4.0,4.0
267,231,4,4.0,3.0,4.0,4.0,4.0
303,501,4,0.0,4.0,4.0,4.0,3.0
84,286,5,3.0,3.0,3.0,3.0,4.0
711,120,2,0.0,3.0,4.0,3.0,3.0
357,932,4,4.0,3.0,3.0,3.0,3.0
145,930,2,3.0,4.0,3.0,4.0,3.0
496,141,3,3.0,3.0,3.0,3.0,4.0
194,160,2,3.0,3.0,4.0,4.0,3.0
719,87,2,0.0,3.0,4.0,3.0,4.0
823,53,5,0.0,3.0,3.0,3.0,3.0
497,508,3,4.0,3.0,6.0,3.0,3.0
497,748,4,3.0,3.0,4.0,3.0,3.0
291,939,4,4.0,4.0,4.0,4.0,4.0
13,831,3,4.0,3.0,4.0,4.0,3.0
257,276,5,4.0,4.0,4.0,4.0,4.0
932,1,4,4.0,3.0,4.0,3.0,4.0
642,21,5,4.0,3.0,4.0,1.0,4.0
286,168,4,4.0,4.0,4.0,4.0,4.0
894,248,4,4.0,4.0,4.0,3.0,3.0
579,209,4,4.0,3.0,3.0,4.0,4.0
491,696,3,4.0,3.0,4.0,3.0,2.0
308,163,4,0.0,3.0,3.0,3.0,4.0
189,105,2,4.0,3.0,1.0,3.0,4.0
416,315,3,3.0,3.0,3.0,3.0,4.0
10,155,4,4.0,4.0,4.0,4.0,4.0
747,32,5,4.0,3.0,4.0,4.0,4.0
234,54,2,3.0,3.0,4.0,4.0,3.0
843,208,3,3.0,4.0,3.0,3.0,4.0
405,41,1,2.0,3.0,2.0,2.0,2.0
733,121,3,3.0,3.0,3.0,3.0,4.0
125,172,5,0.0,3.0,4.0,4.0,4.0
592,299,1,3.0,3.0,3.0,3.0,4.0
504,449,4,4.0,3.0,4.0,4.0,2.0
537,543,5,0.0,3.0,4.0,4.0,3.0
910,307,2,0.0,3.0,3.0,3.0,4.0
230,185,4,4.0,3.0,4.0,4.0,4.0
497,197,3,3.0,3.0,3.0,3.0,4.0
224,294,4,0.0,3.0,3.0,3.0,3.0
804,951,3,4.0,4.0,4.0,4.0,4.0
183,77,3,3.0,3.0,3.0,3.0,3.0
860,347,4,0.0,4.0,3.0,3.0,3.0
391,215,4,3.0,3.0,4.0,3.0,3.0
429,85,4,4.0,3.0,3.0,3.0,3.0
815,95,3,0.0,4.0,4.0,4.0,4.0
522,543,4,4.0,3.0,4.0,4.0,4.0
843,102,2,3.0,3.0,3.0,3.0,4.0
477,49,5,4.0,3.0,4.0,4.0,4.0
243,208,4,4.0,3.0,4.0,4.0,4.0
380,1045,3,3.0,4.0,3.0,3.0,3.0
231,252,4,4.0,3.0,3.0,4.0,4.0
200,196,4,4.0,3.0,4.0,3.0,4.0
684,248,3,0.0,3.0,4.0,4.0,4.0
731,520,4,0.0,3.0,4.0,4.0,4.0
598,538,4,0.0,3.0,4.0,3.0,3.0
926,313,3,4.0,3.0,3.0,3.0,4.0
452,513,4,4.0,3.0,4.0,3.0,4.0
887,8,4,0.0,4.0,4.0,4.0,4.0
1,170,5,4.0,4.0,4.0,4.0,4.0
458,663,4,4.0,3.0,4.0,4.0,4.0
918,143,4,4.0,3.0,4.0,4.0,4.0
101,866,4,4.0,4.0,4.0,4.0,4.0
933,239,3,3.0,3.0,3.0,3.0,3.0
293,211,4,4.0,4.0,3.0,4.0,4.0
731,195,1,0.0,3.0,4.0,4.0,4.0
89,14,4,4.0,3.0,4.0,3.0,4.0
763,132,3,4.0,3.0,4.0,4.0,4.0
915,752,3,4.0,4.0,3.0,3.0,3.0
351,898,5,0.0,4.0,3.0,3.0,4.0
293,134,5,4.0,4.0,3.0,4.0,4.0
727,1042,2,3.0,3.0,3.0,3.0,3.0
175,100,2,4.0,3.0,4.0,4.0,4.0
312,199,5,4.0,4.0,4.0,4.0,4.0
13,841,1,3.0,4.0,3.0,4.0,5.0
288,176,4,0.0,4.0,4.0,4.0,4.0
174,124,5,0.0,3.0,3.0,3.0,4.0
694,211,5,0.0,3.0,4.0,4.0,4.0
92,558,3,0.0,3.0,4.0,4.0,3.0
301,568,4,0.0,3.0,4.0,4.0,4.0
232,289,4,3.0,3.0,3.0,3.0,3.0
741,692,1,3.0,3.0,3.0,3.0,3.0
748,83,3,4.0,4.0,4.0,4.0,4.0
211,1025,3,0.0,3.0,4.0,3.0,4.0
276,84,2,3.0,3.0,4.0,4.0,3.0
707,782,3,2.0,3.0,2.0,3.0,4.0
379,54,2,4.0,3.0,4.0,4.0,4.0
276,1031,2,2.0,3.0,3.0,2.0,3.0
250,688,2,4.0,3.0,3.0,3.0,3.0
346,226,3,3.0,3.0,3.0,3.0,3.0
592,922,3,4.0,3.0,4.0,1.0,3.0
368,559,3,0.0,3.0,4.0,3.0,3.0
906,742,3,4.0,3.0,4.0,3.0,3.0
505,71,4,3.0,3.0,3.0,3.0,3.0
796,879,4,4.0,3.0,4.0,3.0,3.0
791,275,5,0.0,4.0,3.0,4.0,4.0
488,385,4,4.0,3.0,4.0,4.0,5.0
345,620,2,4.0,3.0,4.0,3.0,4.0
293,804,1,3.0,3.0,3.0,3.0,3.0
347,95,4,4.0,3.0,3.0,3.0,3.0
854,922,5,0.0,3.0,3.0,3.0,3.0
828,737,1,3.0,3.0,3.0,3.0,4.0
405,639,1,2.0,3.0,2.0,2.0,5.0
586,288,4,4.0,3.0,4.0,4.0,3.0
620,465,4,4.0,4.0,4.0,4.0,3.0
666,194,3,4.0,3.0,4.0,3.0,4.0
13,539,1,3.0,3.0,3.0,3.0,4.0
38,550,2,0.0,3.0,3.0,3.0,4.0
593,385,4,4.0,3.0,4.0,4.0,4.0
606,405,4,0.0,3.0,4.0,4.0,3.0
76,513,5,4.0,3.0,4.0,3.0,4.0
298,294,3,3.0,3.0,3.0,3.0,3.0
230,98,5,4.0,3.0,4.0,4.0,4.0
618,276,3,4.0,3.0,3.0,3.0,4.0
507,538,4,3.0,4.0,3.0,3.0,3.0
449,1194,4,4.0,3.0,4.0,4.0,4.0
592,121,4,4.0,3.0,4.0,2.0,4.0
398,174,5,4.0,4.0,3.0,4.0,4.0
709,210,4,4.0,3.0,3.0,4.0,4.0
295,812,4,4.0,4.0,4.0,4.0,4.0
54,252,3,4.0,3.0,4.0,3.0,4.0
118,654,5,4.0,4.0,4.0,4.0,4.0
1,232,3,4.0,3.0,4.0,4.0,4.0
276,974,2,3.0,4.0,3.0,3.0,3.0
99,508,4,3.0,3.0,3.0,4.0,3.0
442,230,3,4.0,3.0,4.0,3.0,3.0
42,953,2,4.0,3.0,4.0,4.0,4.0
653,286,4,3.0,3.0,4.0,3.0,4.0
197,38,3,3.0,3.0,3.0,3.0,5.0
457,425,4,4.0,3.0,4.0,4.0,5.0
555,195,4,3.0,3.0,3.0,3.0,4.0
711,1163,4,4.0,3.0,3.0,3.0,3.0
727,71,3,4.0,3.0,4.0,4.0,4.0
425,228,4,3.0,3.0,4.0,3.0,3.0
486,1202,4,3.0,3.0,3.0,3.0,3.0
365,340,5,0.0,3.0,3.0,3.0,4.0
885,208,3,3.0,4.0,3.0,3.0,4.0
59,595,3,4.0,3.0,4.0,4.0,4.0
666,760,3,4.0,3.0,4.0,3.0,4.0
312,1124,4,4.0,4.0,4.0,4.0,4.0
733,405,2,3.0,3.0,3.0,3.0,3.0
313,136,5,4.0,4.0,4.0,4.0,3.0
823,210,4,0.0,3.0,4.0,4.0,4.0
514,150,3,4.0,3.0,3.0,4.0,4.0
937,295,4,3.0,4.0,3.0,3.0,3.0
566,136,4,3.0,3.0,4.0,4.0,3.0
456,818,3,3.0,3.0,3.0,3.0,4.0
572,124,5,3.0,3.0,4.0,3.0,4.0
533,1173,4,3.0,3.0,4.0,3.0,3.0
258,315,3,4.0,3.0,3.0,3.0,3.0
320,399,3,4.0,3.0,4.0,4.0,4.0
497,420,3,3.0,4.0,3.0,3.0,4.0
109,15,4,4.0,3.0,4.0,3.0,4.0
447,1009,4,0.0,3.0,4.0,4.0,4.0
425,831,3,0.0,3.0,4.0,3.0,3.0
117,195,5,4.0,3.0,4.0,3.0,4.0
151,136,4,3.0,4.0,3.0,3.0,4.0
442,871,1,0.0,3.0,4.0,3.0,3.0
429,735,4,4.0,4.0,4.0,4.0,3.0
268,1249,2,3.0,3.0,3.0,3.0,3.0
468,1012,4,0.0,3.0,3.0,3.0,3.0
279,719,4,3.0,3.0,3.0,3.0,3.0
796,1055,3,4.0,4.0,4.0,3.0,4.0
908,648,4,0.0,4.0,4.0,4.0,4.0
394,88,3,4.0,3.0,3.0,4.0,4.0
798,265,5,3.0,3.0,3.0,3.0,4.0
193,38,3,3.0,3.0,3.0,3.0,5.0
841,873,4,0.0,3.0,4.0,3.0,3.0
374,403,2,0.0,3.0,4.0,3.0,4.0
102,840,2,3.0,3.0,3.0,1.0,3.0
908,151,3,0.0,3.0,4.0,4.0,4.0
39,306,3,0.0,3.0,3.0,3.0,3.0
327,403,3,3.0,3.0,3.0,3.0,4.0
144,7,2,4.0,3.0,4.0,4.0,4.0
838,87,4,4.0,3.0,4.0,3.0,4.0
279,554,1,3.0,3.0,3.0,3.0,3.0
805,168,5,3.0,3.0,3.0,3.0,4.0
106,566,4,3.0,3.0,4.0,3.0,4.0
853,877,2,3.0,3.0,3.0,3.0,4.0
929,22,5,4.0,4.0,4.0,3.0,4.0
738,176,5,4.0,3.0,4.0,4.0,4.0
590,1017,4,4.0,3.0,3.0,3.0,4.0
332,449,4,3.0,3.0,3.0,3.0,3.0
393,1435,3,3.0,3.0,3.0,3.0,3.0
176,285,5,4.0,3.0,4.0,3.0,3.0
618,52,3,4.0,3.0,3.0,4.0,3.0
650,579,3,0.0,3.0,4.0,3.0,3.0
795,210,4,3.0,3.0,3.0,3.0,4.0
217,684,5,3.0,3.0,4.0,4.0,4.0
257,582,5,3.0,3.0,4.0,4.0,4.0
447,150,4,0.0,3.0,4.0,4.0,4.0
803,990,2,3.0,3.0,3.0,3.0,3.0
82,343,1,3.0,3.0,3.0,3.0,3.0
198,56,5,4.0,3.0,6.0,4.0,4.0
712,1178,4,0.0,3.0,3.0,3.0,4.0
48,1063,3,4.0,3.0,4.0,4.0,4.0
98,194,5,4.0,3.0,4.0,4.0,4.0
933,161,2,3.0,3.0,3.0,3.0,4.0
37,172,4,4.0,4.0,4.0,4.0,4.0
655,396,2,0.0,3.0,4.0,3.0,3.0
11,125,4,4.0,3.0,3.0,3.0,3.0
465,172,3,4.0,3.0,4.0,4.0,4.0
455,300,4,4.0,3.0,3.0,3.0,4.0
387,268,3,4.0,3.0,3.0,4.0,4.0
85,1168,3,0.0,4.0,3.0,3.0,4.0
536,183,3,4.0,3.0,4.0,4.0,4.0
429,21,2,3.0,3.0,4.0,3.0,4.0
267,578,3,4.0,3.0,4.0,4.0,4.0
535,193,4,4.0,3.0,4.0,3.0,4.0
393,949,3,0.0,4.0,4.0,4.0,4.0
77,97,2,0.0,4.0,4.0,4.0,3.0
26,322,3,3.0,3.0,4.0,3.0,3.0
613,127,4,3.0,3.0,4.0,3.0,3.0
770,111,5,3.0,3.0,3.0,3.0,3.0
776,672,3,4.0,3.0,4.0,3.0,3.0
287,748,4,3.0,3.0,4.0,3.0,3.0
868,164,2,4.0,3.0,3.0,3.0,3.0
655,200,4,0.0,3.0,4.0,4.0,3.0
12,203,3,4.0,4.0,4.0,4.0,4.0
273,286,3,3.0,3.0,3.0,3.0,4.0
932,1204,5,4.0,4.0,4.0,4.0,4.0
643,969,4,4.0,4.0,6.0,4.0,4.0
363,189,5,0.0,3.0,3.0,3.0,3.0
85,289,3,4.0,3.0,3.0,3.0,3.0
593,553,2,4.0,3.0,3.0,3.0,4.0
484,1,5,0.0,3.0,4.0,4.0,4.0
458,194,2,4.0,3.0,4.0,4.0,3.0
655,619,3,0.0,3.0,4.0,4.0,3.0
467,288,4,3.0,3.0,4.0,3.0,3.0
91,193,3,4.0,4.0,4.0,4.0,4.0
269,1074,1,3.0,3.0,3.0,3.0,3.0
837,19,4,3.0,3.0,3.0,3.0,3.0
717,147,4,0.0,3.0,3.0,3.0,4.0
450,609,5,4.0,4.0,4.0,4.0,4.0
343,211,5,4.0,3.0,4.0,4.0,4.0
450,448,4,3.0,3.0,3.0,4.0,4.0
883,124,5,4.0,3.0,4.0,3.0,4.0
42,385,5,4.0,3.0,4.0,4.0,4.0
38,780,4,0.0,3.0,3.0,3.0,4.0
880,755,3,3.0,3.0,3.0,3.0,3.0
497,367,4,3.0,4.0,0.0,4.0,3.0
283,288,2,3.0,3.0,4.0,4.0,4.0
246,410,1,4.0,3.0,4.0,4.0,4.0
7,125,4,4.0,3.0,3.0,3.0,3.0
655,1099,3,3.0,3.0,4.0,4.0,3.0
84,274,4,4.0,3.0,3.0,3.0,4.0
72,25,5,4.0,3.0,3.0,3.0,4.0
326,173,5,3.0,4.0,3.0,3.0,4.0
536,188,3,4.0,3.0,4.0,4.0,4.0
328,561,3,4.0,3.0,3.0,3.0,3.0
688,879,5,4.0,3.0,4.0,3.0,3.0
696,312,4,3.0,4.0,3.0,4.0,3.0
497,151,3,3.0,3.0,3.0,3.0,3.0
86,242,4,3.0,3.0,3.0,3.0,3.0
383,528,4,0.0,3.0,4.0,4.0,4.0
639,215,1,3.0,3.0,3.0,3.0,3.0
405,698,1,2.0,3.0,2.0,2.0,2.0
454,1126,2,3.0,4.0,3.0,3.0,3.0
881,140,2,3.0,4.0,3.0,3.0,4.0
847,652,5,3.0,3.0,3.0,3.0,4.0
307,209,5,4.0,3.0,4.0,4.0,4.0
810,301,5,4.0,3.0,4.0,3.0,3.0
916,1,4,3.0,3.0,4.0,4.0,3.0
724,893,3,2.0,3.0,2.0,2.0,3.0
92,291,4,3.0,3.0,4.0,3.0,4.0
230,79,5,4.0,3.0,4.0,4.0,4.0
435,191,4,4.0,3.0,4.0,3.0,4.0
673,322,4,3.0,3.0,4.0,4.0,3.0
361,1074,3,0.0,3.0,3.0,3.0,4.0
669,531,3,0.0,3.0,4.0,4.0,4.0
878,474,5,4.0,3.0,3.0,4.0,4.0
52,19,5,0.0,3.0,4.0,4.0,4.0
506,715,2,4.0,3.0,3.0,3.0,4.0
10,483,5,4.0,4.0,4.0,4.0,4.0
474,614,4,4.0,3.0,4.0,4.0,4.0
416,251,5,4.0,3.0,3.0,2.0,4.0
575,176,4,0.0,3.0,4.0,4.0,4.0
642,597,4,4.0,3.0,5.0,5.0,4.0
416,416,4,4.0,4.0,4.0,4.0,4.0
174,381,5,0.0,3.0,4.0,3.0,4.0
201,233,4,0.0,3.0,4.0,3.0,3.0
553,22,5,0.0,3.0,4.0,3.0,4.0
69,321,4,3.0,3.0,3.0,3.0,3.0
804,259,4,3.0,3.0,4.0,3.0,3.0
378,932,2,3.0,3.0,3.0,2.0,3.0
127,450,5,4.0,3.0,4.0,4.0,2.0
267,145,4,4.0,3.0,4.0,4.0,4.0
280,588,5,0.0,4.0,4.0,4.0,4.0
865,148,3,0.0,3.0,4.0,4.0,3.0
194,317,4,4.0,3.0,3.0,4.0,4.0
122,582,5,4.0,3.0,3.0,3.0,4.0
236,50,3,0.0,3.0,4.0,4.0,4.0
798,845,5,3.0,3.0,3.0,3.0,3.0
830,385,4,4.0,3.0,4.0,4.0,4.0
296,89,5,4.0,3.0,4.0,4.0,4.0
758,540,3,4.0,3.0,4.0,4.0,4.0
425,546,3,0.0,3.0,4.0,3.0,4.0
437,12,5,4.0,3.0,4.0,3.0,4.0
85,589,3,0.0,3.0,4.0,4.0,4.0
877,98,5,4.0,3.0,4.0,4.0,4.0
782,1534,2,3.0,3.0,3.0,3.0,3.0
264,672,3,3.0,3.0,4.0,3.0,4.0
406,831,2,4.0,3.0,6.0,2.0,3.0
880,403,3,3.0,3.0,3.0,3.0,3.0
796,381,3,3.0,3.0,3.0,3.0,4.0
197,385,2,3.0,3.0,3.0,3.0,4.0
301,94,4,0.0,3.0,4.0,4.0,3.0
197,526,5,3.0,4.0,3.0,3.0,3.0
151,523,5,4.0,3.0,4.0,3.0,4.0
196,110,1,4.0,3.0,4.0,4.0,4.0
537,58,4,3.0,3.0,3.0,3.0,4.0
500,8,4,0.0,3.0,4.0,4.0,5.0
399,423,3,3.0,3.0,4.0,4.0,4.0
361,156,4,0.0,3.0,4.0,3.0,4.0
588,326,4,4.0,3.0,4.0,4.0,4.0
279,666,2,3.0,4.0,3.0,3.0,3.0
13,227,5,2.0,3.0,2.0,2.0,4.0
601,1073,2,4.0,3.0,3.0,3.0,4.0
11,737,4,0.0,3.0,4.0,3.0,3.0
657,628,3,3.0,3.0,3.0,4.0,3.0
225,566,4,4.0,3.0,3.0,4.0,4.0
435,743,3,3.0,3.0,2.0,3.0,3.0
595,9,4,4.0,3.0,3.0,4.0,4.0
823,181,4,0.0,3.0,4.0,4.0,4.0
574,321,1,3.0,3.0,2.0,3.0,4.0
608,64,4,4.0,3.0,4.0,4.0,4.0
653,55,3,3.0,3.0,3.0,3.0,3.0
121,515,4,0.0,3.0,4.0,3.0,3.0
606,174,5,4.0,3.0,4.0,3.0,4.0
7,495,5,4.0,4.0,3.0,3.0,4.0
371,185,3,4.0,4.0,4.0,3.0,4.0
843,427,2,4.0,4.0,4.0,4.0,4.0
532,1496,2,4.0,3.0,4.0,4.0,4.0
387,180,4,4.0,3.0,4.0,4.0,4.0
506,10,2,4.0,3.0,4.0,4.0,4.0
48,1064,4,4.0,3.0,4.0,4.0,4.0
57,243,3,3.0,3.0,3.0,3.0,3.0
883,778,4,4.0,3.0,4.0,4.0,4.0
851,56,5,4.0,3.0,3.0,3.0,4.0
747,875,3,4.0,3.0,3.0,3.0,3.0
276,406,2,0.0,3.0,5.0,4.0,5.0
528,181,5,4.0,3.0,4.0,4.0,4.0
70,298,5,4.0,4.0,3.0,3.0,4.0
551,268,4,4.0,3.0,13.0,4.0,3.0
113,245,3,0.0,3.0,3.0,3.0,3.0
698,507,4,4.0,3.0,4.0,4.0,4.0
77,168,4,0.0,3.0,4.0,3.0,4.0
279,1032,3,3.0,4.0,3.0,3.0,3.0
237,408,5,4.0,3.0,4.0,4.0,4.0
325,177,5,3.0,3.0,3.0,3.0,4.0
188,288,4,3.0,3.0,3.0,3.0,3.0
650,234,4,0.0,3.0,4.0,4.0,4.0
867,300,2,0.0,3.0,3.0,3.0,4.0
374,1094,4,0.0,3.0,3.0,3.0,3.0
767,524,5,3.0,4.0,-13.0,4.0,4.0
385,767,1,3.0,3.0,3.0,3.0,3.0
870,943,2,3.0,3.0,3.0,3.0,3.0
881,625,5,3.0,4.0,3.0,3.0,4.0
378,435,4,3.0,3.0,3.0,3.0,4.0
500,462,4,3.0,4.0,4.0,4.0,5.0
382,531,4,3.0,4.0,3.0,3.0,4.0
682,447,2,4.0,3.0,-7.0,3.0,3.0
295,401,3,3.0,3.0,4.0,3.0,4.0
682,943,3,4.0,3.0,4.0,3.0,3.0
941,1007,4,4.0,3.0,4.0,3.0,4.0
465,638,3,4.0,3.0,4.0,4.0,3.0
881,56,1,3.0,3.0,3.0,3.0,4.0
435,696,3,3.0,3.0,3.0,3.0,3.0
381,1533,4,4.0,4.0,4.0,4.0,4.0
897,230,4,4.0,3.0,3.0,3.0,4.0
381,495,4,4.0,4.0,4.0,4.0,4.0
293,2,3,3.0,3.0,4.0,4.0,3.0
104,331,3,0.0,4.0,4.0,4.0,4.0
320,54,4,4.0,3.0,4.0,4.0,4.0
405,203,1,2.0,3.0,2.0,2.0,2.0
347,404,4,3.0,4.0,3.0,4.0,3.0
439,246,4,4.0,3.0,3.0,3.0,4.0
922,375,2,3.0,4.0,3.0,3.0,4.0
547,301,3,4.0,3.0,4.0,4.0,3.0
796,1040,3,4.0,3.0,2.0,3.0,4.0
25,969,3,4.0,4.0,3.0,4.0,3.0
174,255,5,0.0,3.0,3.0,3.0,4.0
906,273,4,4.0,3.0,4.0,3.0,3.0
245,1033,5,3.0,3.0,3.0,1.0,3.0
707,216,3,4.0,4.0,3.0,4.0,4.0
831,315,3,3.0,3.0,6.0,3.0,4.0
695,903,4,3.0,4.0,3.0,3.0,3.0
321,479,4,4.0,4.0,4.0,3.0,4.0
194,575,1,3.0,3.0,3.0,4.0,3.0
916,236,4,4.0,3.0,3.0,4.0,4.0
405,1391,1,2.0,2.0,2.0,2.0,2.0
694,448,3,0.0,3.0,4.0,4.0,4.0
823,102,4,0.0,3.0,4.0,4.0,4.0
884,1009,2,4.0,3.0,4.0,3.0,4.0
412,436,4,4.0,3.0,3.0,3.0,4.0
291,96,4,4.0,3.0,4.0,4.0,3.0
429,1110,2,3.0,3.0,3.0,2.0,3.0
403,148,5,4.0,3.0,3.0,4.0,3.0
435,327,3,3.0,3.0,2.0,3.0,3.0
263,195,5,3.0,3.0,3.0,4.0,4.0
942,615,3,4.0,4.0,4.0,4.0,4.0
43,1053,3,4.0,4.0,4.0,4.0,4.0
296,485,5,3.0,4.0,3.0,4.0,4.0
461,748,1,4.0,3.0,3.0,4.0,3.0
84,100,4,3.0,3.0,3.0,3.0,4.0
655,1009,2,0.0,3.0,4.0,3.0,3.0
588,111,1,4.0,3.0,4.0,4.0,4.0
156,655,3,4.0,4.0,4.0,4.0,4.0
405,140,3,2.0,4.0,2.0,2.0,2.0
919,31,3,0.0,3.0,4.0,4.0,4.0
751,591,1,4.0,3.0,4.0,4.0,4.0
290,683,2,3.0,3.0,3.0,3.0,3.0
505,11,4,3.0,3.0,3.0,3.0,4.0
269,3,3,3.0,3.0,3.0,3.0,3.0
431,286,4,4.0,3.0,5.0,3.0,4.0
393,1440,3,3.0,3.0,3.0,3.0,3.0
104,744,1,0.0,3.0,3.0,3.0,4.0
307,403,3,4.0,3.0,4.0,4.0,4.0
393,763,5,4.0,3.0,4.0,4.0,4.0
397,680,1,0.0,3.0,3.0,3.0,2.0
771,144,1,4.0,3.0,4.0,4.0,4.0
354,276,3,0.0,3.0,4.0,4.0,4.0
716,229,3,4.0,3.0,3.0,4.0,4.0
435,52,5,3.0,3.0,3.0,3.0,3.0
303,238,4,0.0,4.0,4.0,4.0,4.0
790,367,4,3.0,3.0,3.0,3.0,4.0
42,367,2,4.0,4.0,4.0,4.0,4.0
881,29,2,3.0,3.0,3.0,3.0,3.0
191,286,4,3.0,3.0,4.0,3.0,4.0
222,258,5,4.0,3.0,3.0,3.0,4.0
463,740,4,4.0,3.0,4.0,4.0,4.0
426,481,5,0.0,4.0,4.0,4.0,4.0
49,217,3,3.0,3.0,3.0,3.0,3.0
495,465,5,4.0,3.0,4.0,4.0,3.0
184,736,3,3.0,4.0,3.0,4.0,4.0
392,313,5,4.0,4.0,25.0,3.0,3.0
399,546,2,3.0,3.0,4.0,4.0,4.0
429,382,3,4.0,3.0,4.0,3.0,4.0
393,477,3,3.0,4.0,3.0,2.0,4.0
293,213,3,4.0,4.0,3.0,4.0,3.0
254,259,2,4.0,3.0,4.0,3.0,3.0
889,100,4,4.0,3.0,2.0,4.0,4.0
648,379,1,0.0,3.0,3.0,2.0,3.0
429,528,4,4.0,3.0,3.0,2.0,4.0
260,326,5,4.0,3.0,4.0,3.0,4.0
11,743,2,0.0,3.0,4.0,3.0,3.0
788,167,3,3.0,3.0,4.0,4.0,3.0
437,381,5,3.0,3.0,3.0,3.0,4.0
798,161,3,3.0,3.0,4.0,3.0,4.0
394,546,4,3.0,3.0,3.0,4.0,4.0
927,41,4,4.0,4.0,3.0,3.0,3.0
363,770,4,0.0,3.0,4.0,3.0,3.0
363,933,2,3.0,3.0,3.0,3.0,3.0
642,734,3,4.0,3.0,4.0,4.0,4.0
533,471,4,3.0,3.0,3.0,4.0,3.0
894,137,5,4.0,3.0,5.0,4.0,3.0
234,125,3,4.0,3.0,4.0,3.0,3.0
868,133,2,4.0,4.0,4.0,4.0,4.0
16,51,4,4.0,3.0,4.0,3.0,4.0
883,1115,4,4.0,4.0,4.0,4.0,4.0
577,436,4,4.0,3.0,3.0,4.0,4.0
676,286,4,4.0,3.0,4.0,4.0,4.0
880,202,4,3.0,3.0,3.0,3.0,4.0
197,79,5,4.0,3.0,4.0,4.0,4.0
178,56,4,0.0,3.0,4.0,4.0,4.0
425,168,5,3.0,3.0,4.0,4.0,4.0
429,627,2,4.0,3.0,3.0,3.0,3.0
198,55,3,3.0,3.0,5.0,3.0,4.0
540,508,4,4.0,3.0,4.0,3.0,3.0
747,1456,3,4.0,3.0,4.0,4.0,4.0
313,1,4,4.0,3.0,4.0,4.0,4.0
59,529,4,4.0,4.0,4.0,4.0,4.0
375,761,3,4.0,3.0,3.0,4.0,4.0
757,53,3,3.0,3.0,3.0,3.0,3.0
125,511,5,0.0,3.0,4.0,4.0,4.0
48,28,2,4.0,4.0,5.0,3.0,4.0
804,284,4,4.0,3.0,3.0,4.0,4.0
798,254,5,0.0,4.0,6.0,4.0,4.0
138,150,3,3.0,3.0,3.0,4.0,4.0
130,329,4,3.0,3.0,5.0,3.0,4.0
442,53,3,4.0,3.0,4.0,3.0,3.0
45,762,4,3.0,3.0,3.0,3.0,4.0
291,790,4,4.0,3.0,4.0,4.0,4.0
363,707,3,0.0,4.0,4.0,4.0,3.0
23,88,3,4.0,3.0,3.0,3.0,4.0
159,310,5,3.0,3.0,4.0,3.0,3.0
521,393,3,3.0,3.0,3.0,3.0,3.0
77,636,2,0.0,3.0,4.0,4.0,4.0
437,955,4,4.0,3.0,2.0,3.0,3.0
924,433,5,0.0,3.0,4.0,4.0,4.0
416,729,5,4.0,3.0,4.0,4.0,4.0
892,739,4,4.0,4.0,3.0,3.0,4.0
697,1012,1,4.0,3.0,2.0,3.0,4.0
435,288,4,4.0,3.0,3.0,3.0,3.0
695,328,3,3.0,3.0,3.0,3.0,3.0
417,388,3,0.0,3.0,3.0,3.0,3.0
21,327,3,3.0,3.0,3.0,3.0,3.0
577,402,4,4.0,3.0,4.0,4.0,3.0
889,1022,4,4.0,3.0,1.0,3.0,4.0
299,692,4,0.0,4.0,3.0,3.0,4.0
934,121,3,4.0,3.0,4.0,4.0,4.0
417,326,4,0.0,3.0,3.0,3.0,4.0
62,199,4,4.0,4.0,4.0,4.0,4.0
374,17,2,3.0,3.0,3.0,3.0,3.0
256,283,3,4.0,4.0,4.0,3.0,4.0
313,216,4,3.0,4.0,4.0,4.0,4.0
933,7,4,4.0,3.0,3.0,3.0,4.0
894,1038,3,0.0,3.0,4.0,3.0,3.0
350,23,5,4.0,3.0,4.0,4.0,4.0
377,358,3,3.0,3.0,4.0,3.0,3.0
109,323,3,3.0,3.0,3.0,3.0,3.0
644,1610,3,4.0,3.0,3.0,3.0,4.0
242,275,5,4.0,4.0,4.0,4.0,4.0
293,419,3,4.0,4.0,3.0,4.0,4.0
887,1413,4,0.0,3.0,4.0,4.0,4.0
541,769,1,4.0,3.0,3.0,3.0,4.0
661,249,3,4.0,3.0,4.0,3.0,3.0
